"species"	"x"	"y"
"Vaspis"	2.36577	48.48847
"Vaspis"	2.81988	48.14169
"Vaspis"	2.37074	48.48472
"Vaspis"	2.36991	48.51408
"Vaspis"	2.34201	48.4334
"Vaspis"	2.37225	48.48627
"Vaspis"	2.3702	48.48658
"Vaspis"	2.36689	48.48874
"Vaspis"	2.36767	48.48632
"Vaspis"	2.37002	48.51316
"Vaspis"	2.37093	48.51115
"Vaspis"	2.53783	48.31043
"Vaspis"	2.37078	48.48481
"Vaspis"	2.37122	48.51082
"Vaspis"	2.36997	48.51339
"Vaspis"	2.37013	48.51155
"Vaspis"	2.59214	48.41567
"Vaspis"	2.70845	48.31028
"Vaspis"	2.36951	48.48631
"Vaspis"	2.37121	48.51081
"Vaspis"	2.39251	48.49796
"Vaspis"	2.59199	48.41587
"Vaspis"	2.36925	48.48549
"Vaspis"	2.39706	48.49351
"Vaspis"	2.5778	48.32548
"Vaspis"	2.81067	48.3175
"Vaspis"	2.37117	48.51121
"Vaspis"	2.33716	48.43251
"Vaspis"	2.68613	48.32948
"Vaspis"	2.36341	48.49044
"Vaspis"	2.37108	48.51121
"Vaspis"	2.37021	48.51219
"Vaspis"	2.36871	48.48649
"Vaspis"	2.70828	48.31024
"Vaspis"	2.71665	48.21751
"Vaspis"	2.36994	48.48669
"Vaspis"	2.31235	48.43999
"Vaspis"	2.3696	48.51473
"Vaspis"	2.43494	48.5077
"Vaspis"	2.36601	48.48878
"Vaspis"	2.61405	48.41151
"Vaspis"	2.59208	48.41591
"Vaspis"	2.36952	48.48558
"Vaspis"	2.45626	48.49904
"Vaspis"	2.36946	48.48475
"Vaspis"	2.70852	48.31028
"Vaspis"	2.37116	48.51126
"Vaspis"	2.70729	48.31024
"Vaspis"	2.36881	48.51642
"Vaspis"	2.57763	48.32546
"Vaspis"	2.73531	48.17194
"Vaspis"	2.59206	48.41587
"Vaspis"	2.30499	48.44034
"Vaspis"	2.37118	48.51121
"Vaspis"	2.70754	48.31023
"Vaspis"	2.40145	48.40548
"Vaspis"	2.75741	48.1618
"Vaspis"	2.36228	48.48942
"Vaspis"	2.44192	48.39534
"Vaspis"	2.73551	48.17193
"Vaspis"	2.36898	48.51618
"Vaspis"	2.37018	48.51226
"Vaspis"	2.37225	48.48628
"Vaspis"	2.7869	48.34557
"Vaspis"	2.39412	48.42588
"Vaspis"	2.70851	48.31028
"Vaspis"	2.37089	48.48494
"Vaspis"	2.36931	48.48475
"Vaspis"	2.34255	48.43354
"Vaspis"	2.77932	48.33151
"Vaspis"	2.36949	48.51442
"Vaspis"	2.70823	48.31023
"Vaspis"	2.70847	48.31028
"Vaspis"	2.38936	48.48284
"Vaspis"	2.59225	48.41575
"Vaspis"	2.59256	48.41595
"Vaspis"	2.30498	48.44035
"Vaspis"	2.59254	48.41596
"Vaspis"	2.67672	48.32907
"Vaspis"	2.37097	48.51118
"Vaspis"	2.37042	48.48656
"Vaspis"	2.70872	48.31034
"Vaspis"	2.708	48.31022
"Vaspis"	2.36583	48.48935
"Vaspis"	2.37039	48.48657
"Vaspis"	2.3704	48.48655
"Vaspis"	2.66967	48.28436
"Vaspis"	2.35568	48.46059
"Vaspis"	2.39159	48.50087
"Vaspis"	2.36839	48.45588
"Vaspis"	2.47856	48.4974
"Vaspis"	2.70108	48.28619
"Vaspis"	2.37236	48.48627
"Vaspis"	2.59207	48.41592
"Vaspis"	2.37019	48.51217
"Vaspis"	2.37019	48.51212
"Vaspis"	2.45689	48.45012
"Vaspis"	2.39332	48.49756
"Vaspis"	2.34197	48.43333
"Vaspis"	2.33489	48.43352
"Vaspis"	2.37093	48.51116
"Vaspis"	2.72222	48.21861
"Vaspis"	2.59238	48.41593
"Vaspis"	2.59301	48.41586
"Vaspis"	2.37081	48.48474
"Vaspis"	2.36761	48.48841
"Vaspis"	2.59208	48.41592
"Vaspis"	2.37054	48.48654
"Vaspis"	2.372	48.48631
"Vaspis"	2.44169	48.39437
"Vaspis"	2.37131	48.4852
"Vaspis"	2.44683	48.44956
"Vaspis"	2.4358	48.50724
"Vaspis"	2.66842	48.33075
"Vaspis"	2.59246	48.41595
"Vaspis"	2.59232	48.41577
"Vaspis"	2.70786	48.31022
"Vaspis"	2.36629	48.48892
"Vaspis"	2.59205	48.41589
"Vaspis"	2.37983	48.48265
"Vaspis"	2.70907	48.31035
"Vaspis"	2.37186	48.48615
"Vaspis"	2.3612	48.48842
"Vaspis"	2.39149	48.50091
"Vaspis"	2.37255	48.48623
"Vaspis"	2.37215	48.48627
"Vaspis"	2.37003	48.51305
"Vaspis"	2.36951	48.51446
"Vaspis"	2.39437	48.49731
"Vaspis"	2.39565	48.49693
"Vaspis"	2.81269	48.31599
"Vaspis"	2.37251	48.48625
"Vaspis"	2.36235	48.48843
"Vaspis"	2.70757	48.31024
"Vaspis"	2.307	48.43921
"Vaspis"	2.72071	48.21881
"Vaspis"	2.46248	48.50203
"Vaspis"	2.72155	48.2185
"Vaspis"	2.69736	48.32366
"Vaspis"	2.40145	48.4055
"Vaspis"	2.70732	48.31024
"Vaspis"	2.37033	48.48547
"Vaspis"	2.40144	48.40548
"Vaspis"	2.37017	48.51213
"Vaspis"	2.37315	48.48614
"Vaspis"	2.37099	48.51157
"Vaspis"	2.37318	48.48614
"Vaspis"	2.36668	48.48888
"Vaspis"	2.66817	48.28416
"Vaspis"	2.36445	48.48631
"Vaspis"	2.39991	48.52032
"Vaspis"	2.66662	48.28342
"Vaspis"	2.372	48.4863
"Vaspis"	2.30501	48.44031
"Vaspis"	2.45306	48.49859
"Vaspis"	2.4488	48.44925
"Vaspis"	2.34233	48.43344
"Vaspis"	2.70775	48.31023
"Vaspis"	2.37109	48.48617
"Vaspis"	2.36507	48.48707
"Vaspis"	2.70832	48.31024
"Vaspis"	2.70772	48.31023
"Vaspis"	2.30704	48.44157
"Vaspis"	2.37094	48.51116
"Vaspis"	2.59199	48.41585
"Vaspis"	2.7982	48.29253
"Vaspis"	2.37032	48.48656
"Vaspis"	2.3702	48.48729
"Vaspis"	2.3626	48.4887
"Vaspis"	2.59264	48.41595
"Vaspis"	2.37006	48.48688
"Vaspis"	2.36255	48.48848
"Vaspis"	2.3714	48.48538
"Vaspis"	2.59206	48.41592
"Vaspis"	2.37994	48.48262
"Vaspis"	2.36925	48.48639
"Vaspis"	2.72663	48.1532
"Vaspis"	2.37071	48.48652
"Vaspis"	2.67688	48.32906
"Vaspis"	2.71067	48.31563
"Vaspis"	2.39098	48.48094
"Vaspis"	2.69898	48.28614
"Vaspis"	2.81988	48.14156
"Vaspis"	2.36954	48.48631
"Vaspis"	2.39429	48.49732
"Vaspis"	2.37017	48.51251
"Vaspis"	2.59206	48.41591
"Vaspis"	2.36944	48.51499
"Vaspis"	2.36949	48.51497
"Vaspis"	2.39972	48.52033
"Vaspis"	2.37242	48.48623
"Vaspis"	2.36985	48.48654
"Vaspis"	2.58037	48.32591
"Vaspis"	2.57613	48.39841
"Vaspis"	2.58424	48.41605
"Vaspis"	2.78353	48.34205
"Vaspis"	2.37507	48.51873
"Vaspis"	2.45832	48.50169
"Vaspis"	2.38469	48.48958
"Vaspis"	2.4108	48.39077
"Vaspis"	3.09056	48.36159
"Vaspis"	2.86403	48.22799
"Vaspis"	2.53327	48.30094
"Vaspis"	2.22748	48.48793
"Vaspis"	2.35974	48.49231
"Vaspis"	2.26366	48.39938
"Vaspis"	2.49172	48.67135
"Vaspis"	2.67966	48.39063
"Vaspis"	2.58382	48.39692
"Vaspis"	2.5782	48.32553
"Vaspis"	2.93174	48.31596
"Vaspis"	2.573	48.39558
"Vaspis"	2.57385	48.39594
"Vaspis"	2.6296	48.40887
"Vaspis"	2.78956	48.34668
"Vaspis"	2.67869	48.38915
"Vaspis"	2.37174	48.48581
"Vaspis"	2.57391	48.39643
"Vaspis"	2.68165	48.39028
"Vaspis"	2.5738	48.39602
"Vaspis"	2.36195	48.48668
"Vaspis"	2.37233	48.48627
"Vaspis"	2.674	48.4046
"Vaspis"	2.7779	48.34223
"Vaspis"	2.7423	48.26062
"Vaspis"	2.70097	48.28549
"Vaspis"	2.70065	48.28623
"Vaspis"	2.54084	48.55287
"Vaspis"	2.54193	48.55344
"Vaspis"	2.61653	48.28649
"Vaspis"	3.09717	48.67276
"Vaspis"	2.2018	48.47438
"Vaspis"	2.61447	48.42215
"Vaspis"	2.1957	48.46821
"Vaspis"	2.19613	48.46972
"Vaspis"	2.20542	48.45904
"Vaspis"	2.57359	48.39596
"Vaspis"	2.67696	48.46296
"Vaspis"	2.71861	48.21819
"Vaspis"	3.00041	48.2705
"Vaspis"	2.97171	48.33295
"Vaspis"	2.81552	48.36366
"Vaspis"	2.83026	48.4654
"Vaspis"	2.81624	48.36299
"Vaspis"	2.82282	48.45854
"Vaspis"	2.676	48.49061
"Vaspis"	2.83408	48.39233
"Vaspis"	2.78073	48.3441
"Vaspis"	2.7795	48.32747
"Vaspis"	2.61107	48.26778
"Vaspis"	2.6109	48.26772
"Vaspis"	2.77834	48.33112
"Vaspis"	2.79068	48.34686
"Vaspis"	2.57104	48.39843
"Vaspis"	2.72834	48.41977
"Vaspis"	2.77966	48.34086
"Vaspis"	2.77749	48.34244
"Vaspis"	2.77776	48.34246
"Vaspis"	2.77701	48.34338
"Vaspis"	2.62987	48.40848
"Vaspis"	2.22558	48.48499
"Vaspis"	2.2411	48.47784
"Vaspis"	2.36833	48.48676
"Vaspis"	2.36577	48.48661
"Vaspis"	2.37085	48.48483
"Vaspis"	2.22546	48.48491
"Vaspis"	2.36185	48.48736
"Vaspis"	2.36665	48.48678
"Vaspis"	2.36961	48.48631
"Vaspis"	2.37118	48.48628
"Vaspis"	2.3711	48.48624
"Vaspis"	2.37235	48.48626
"Vaspis"	2.36609	48.48617
"Vaspis"	2.25838	48.39425
"Vaspis"	2.37155	48.48543
"Vaspis"	2.36956	48.48631
"Vaspis"	2.36316	48.48669
"Vaspis"	2.37075	48.48469
"Vaspis"	2.36956	48.48474
"Vaspis"	2.36777	48.48621
"Vaspis"	2.37047	48.48462
"Vaspis"	2.36865	48.48684
"Vaspis"	2.44119	48.42879
"Vaspis"	2.37116	48.48486
"Vaspis"	2.35964	48.4877
"Vaspis"	2.36957	48.48633
"Vaspis"	2.36539	48.48679
"Vaspis"	2.36762	48.48627
"Vaspis"	2.46231	48.50214
"Vaspis"	2.36665	48.48681
"Vaspis"	2.36831	48.48675
"Vaspis"	2.36969	48.48472
"Vaspis"	2.22543	48.4849
"Vaspis"	2.3711	48.51121
"Vaspis"	2.3659	48.48684
"Vaspis"	2.36847	48.48573
"Vaspis"	2.36826	48.48675
"Vaspis"	2.44481	48.4281
"Vaspis"	2.37192	48.48633
"Vaspis"	2.37201	48.48633
"Vaspis"	2.24169	48.47778
"Vaspis"	2.36629	48.48678
"Vaspis"	2.3711	48.48481
"Vaspis"	2.37178	48.48591
"Vaspis"	2.36787	48.48656
"Vaspis"	2.36898	48.48679
"Vaspis"	2.3651	48.4865
"Vaspis"	2.36816	48.48579
"Vaspis"	2.36884	48.48652
"Vaspis"	2.37245	48.48625
"Vaspis"	2.36182	48.48741
"Vaspis"	2.24166	48.4777
"Vaspis"	2.36796	48.48626
"Vaspis"	2.35959	48.48769
"Vaspis"	2.37009	48.48661
"Vaspis"	2.3618	48.48737
"Vaspis"	2.4273	48.43402
"Vaspis"	2.37188	48.48625
"Vaspis"	2.22537	48.48485
"Vaspis"	2.37079	48.48475
"Vaspis"	2.36931	48.48477
"Vaspis"	2.37248	48.48624
"Vaspis"	2.36144	48.48714
"Vaspis"	2.36209	48.48739
"Vaspis"	2.36939	48.48475
"Vaspis"	2.35965	48.48768
"Vaspis"	2.36775	48.48631
"Vaspis"	2.22544	48.4849
"Vaspis"	2.36755	48.48593
"Vaspis"	2.3673	48.48678
"Vaspis"	2.36776	48.48623
"Vaspis"	2.37255	48.48624
"Vaspis"	2.37076	48.48651
"Vaspis"	2.2417	48.47774
"Vaspis"	2.3597	48.48766
"Vaspis"	2.36577	48.48842
"Vaspis"	2.36322	48.48666
"Vaspis"	2.22552	48.48494
"Vaspis"	2.37111	48.48634
"Vaspis"	2.36844	48.48677
"Vaspis"	2.36929	48.48477
"Vaspis"	2.36997	48.48667
"Vaspis"	2.36971	48.4864
"Vaspis"	2.35965	48.48766
"Vaspis"	2.36222	48.48829
"Vaspis"	2.36219	48.48829
"Vaspis"	2.36792	48.48627
"Vaspis"	2.46304	48.50169
"Vaspis"	2.36574	48.48675
"Vaspis"	2.36581	48.48627
"Vaspis"	2.36845	48.48577
"Vaspis"	2.37086	48.48486
"Vaspis"	2.37003	48.48468
"Vaspis"	2.36781	48.48632
"Vaspis"	2.36829	48.48673
"Vaspis"	2.45636	48.4304
"Vaspis"	2.24149	48.47774
"Vaspis"	2.2417	48.47777
"Vaspis"	2.37236	48.48626
"Vaspis"	2.36209	48.48706
"Vaspis"	2.36794	48.48626
"Vaspis"	2.36821	48.4867
"Vaspis"	2.24165	48.47771
"Vaspis"	2.36598	48.48677
"Vaspis"	2.36892	48.48648
"Vaspis"	2.3678	48.48623
"Vaspis"	2.36906	48.48479
"Vaspis"	2.36179	48.48723
"Vaspis"	2.37265	48.48622
"Vaspis"	2.368	48.48666
"Vaspis"	2.36111	48.48683
"Vaspis"	2.36817	48.48668
"Vaspis"	2.37025	48.48466
"Vaspis"	2.36316	48.48666
"Vaspis"	2.3683	48.48675
"Vaspis"	2.36773	48.48624
"Vaspis"	2.37234	48.48626
"Vaspis"	2.24166	48.47775
"Vaspis"	2.37108	48.48646
"Vaspis"	2.36797	48.48655
"Vaspis"	2.36581	48.48675
"Vaspis"	2.36765	48.48629
"Vaspis"	2.44159	48.42869
"Vaspis"	2.24171	48.47759
"Vaspis"	2.36691	48.48659
"Vaspis"	2.36885	48.48652
"Vaspis"	2.37237	48.48625
"Vaspis"	2.37048	48.48462
"Vaspis"	2.4585	48.50174
"Vaspis"	2.37187	48.48633
"Vaspis"	2.37014	48.48657
"Vaspis"	2.3688	48.48532
"Vaspis"	2.25955	48.3957
"Vaspis"	2.2258	48.48561
"Vaspis"	2.24211	48.47757
"Vaspis"	2.36576	48.48675
"Vaspis"	2.37284	48.48619
"Vaspis"	2.37011	48.48467
"Vaspis"	2.37083	48.48481
"Vaspis"	2.36786	48.48624
"Vaspis"	2.36177	48.48738
"Vaspis"	2.36811	48.4867
"Vaspis"	2.36788	48.48625
"Vaspis"	2.37151	48.48538
"Vaspis"	2.3655	48.48683
"Vaspis"	2.3719	48.48632
"Vaspis"	2.36961	48.4863
"Vaspis"	2.44607	48.42817
"Vaspis"	2.36571	48.48664
"Vaspis"	2.24166	48.47771
"Vaspis"	2.36831	48.48677
"Vaspis"	2.24167	48.47776
"Vaspis"	2.37109	48.48481
"Vaspis"	2.367	48.48598
"Vaspis"	2.36959	48.48632
"Vaspis"	2.36449	48.48619
"Vaspis"	2.3627	48.48697
"Vaspis"	2.36777	48.48623
"Vaspis"	2.37079	48.48476
"Vaspis"	2.37175	48.48581
"Vaspis"	2.22542	48.48491
"Vaspis"	2.37084	48.4865
"Vaspis"	2.46202	48.50188
"Vaspis"	2.36776	48.48624
"Vaspis"	2.36314	48.48664
"Vaspis"	2.36183	48.48739
"Vaspis"	2.3695	48.48634
"Vaspis"	2.36897	48.48648
"Vaspis"	2.36223	48.48829
"Vaspis"	2.36224	48.48826
"Vaspis"	2.41815	48.39574
"Vaspis"	2.41943	48.39592
"Vaspis"	2.41836	48.39574
"Vaspis"	2.41943	48.39599
"Vaspis"	2.77924	48.3286
"Vaspis"	2.78	48.3433
"Vaspis"	2.55825	48.37726
"Vaspis"	2.67795	48.39075
"Vaspis"	2.29077	48.47752
"Vaspis"	2.52307	48.41456
"Vaspis"	2.4029	48.51707
"Vaspis"	2.57829	48.32571
"Vaspis"	2.28276	48.47376
"Vaspis"	2.29495	48.44085
"Vaspis"	2.28429	48.47656
"Vaspis"	2.53328	48.39019
"Vaspis"	2.68669	48.38935
"Vaspis"	2.60381	48.32119
"Vaspis"	2.54013	48.55214
"Vaspis"	2.77607	48.34287
"Vaspis"	2.37091	48.48481
"Vaspis"	2.37091	48.48617
"Vaspis"	2.46225	48.50182
"Vaspis"	2.37008	48.48468
"Vaspis"	2.46216	48.50186
"Vaspis"	2.37099	48.48623
"Vaspis"	2.46287	48.50147
"Vaspis"	2.36957	48.48634
"Vaspis"	2.36932	48.48672
"Vaspis"	2.37238	48.48625
"Vaspis"	2.36855	48.48684
"Vaspis"	2.37013	48.48658
"Vaspis"	2.36766	48.48654
"Vaspis"	2.81753	48.36382
"Vaspis"	2.77708	48.343
"Vaspis"	2.77465	48.3352
"Vaspis"	2.46492	48.28428
"Vaspis"	2.42511	48.30507
"Vaspis"	2.78147	48.28611
"Vaspis"	2.7804	48.34145
"Vaspis"	2.78035	48.3414
"Vaspis"	2.6797	48.39079
"Vaspis"	2.77739	48.3429
"Vaspis"	2.63973	48.44866
"Vaspis"	2.43218	48.51817
"Vaspis"	2.63201	48.40976
"Vaspis"	2.1776	48.76687
"Vaspis"	2.57295	48.39541
"Vaspis"	2.76122	48.1654
"Vaspis"	2.57981	48.32584
"Vaspis"	2.57853	48.32566
"Vaspis"	2.56098	48.41045
"Vaspis"	2.35284	48.43746
"Vaspis"	2.57295	48.3244
"Vaspis"	2.57864	48.32568
"Vaspis"	2.58046	48.32593
"Vaspis"	2.28636	48.47693
"Vaspis"	2.62565	48.4401
"Vaspis"	2.30022	48.4394
"Vaspis"	2.59101	48.29684
"Vaspis"	2.59125	48.29696
"Vaspis"	2.4262	48.32035
"Vaspis"	2.29556	48.44106
"Vaspis"	2.67794	48.39077
"Vaspis"	2.39404	48.42596
"Vaspis"	2.6816	48.40657
"Vaspis"	2.55681	48.37566
"Vaspis"	2.57571	48.32518
"Vaspis"	2.53868	48.31076
"Vaspis"	2.5762	48.32532
"Vaspis"	2.50085	48.32439
"Vaspis"	2.57826	48.32562
"Vaspis"	2.57667	48.32538
"Vaspis"	2.58107	48.32601
"Vaspis"	2.57699	48.32544
"Vaspis"	2.5363	48.30978
"Vaspis"	2.58117	48.32601
"Vaspis"	2.53403	48.30916
"Vaspis"	2.5365	48.30985
"Vaspis"	2.53443	48.30922
"Vaspis"	2.54009	48.31129
"Vaspis"	2.5802	48.32588
"Vaspis"	2.57596	48.32526
"Vaspis"	2.57604	48.32528
"Vaspis"	2.57426	48.32485
"Vaspis"	2.57326	48.32453
"Vaspis"	2.53521	48.30933
"Vaspis"	2.58116	48.32603
"Vaspis"	2.57746	48.32552
"Vaspis"	2.5798	48.32583
"Vaspis"	2.57592	48.32526
"Vaspis"	2.57626	48.32531
"Vaspis"	2.58275	48.32624
"Vaspis"	2.57958	48.32583
"Vaspis"	2.53618	48.30972
"Vaspis"	2.53592	48.30961
"Vaspis"	2.58598	48.3267
"Vaspis"	2.59304	48.3277
"Vaspis"	2.57315	48.32459
"Vaspis"	2.57516	48.32509
"Vaspis"	2.5848	48.32653
"Vaspis"	2.57361	48.32465
"Vaspis"	2.57516	48.32511
"Vaspis"	2.57661	48.32538
"Vaspis"	2.58267	48.32624
"Vaspis"	2.57715	48.32545
"Vaspis"	2.57883	48.32569
"Vaspis"	2.5801	48.32587
"Vaspis"	2.49688	48.32604
"Vaspis"	2.57522	48.32511
"Vaspis"	2.57777	48.32554
"Vaspis"	2.58083	48.32599
"Vaspis"	2.58172	48.32612
"Vaspis"	2.58025	48.32591
"Vaspis"	2.58134	48.32603
"Vaspis"	2.57351	48.32461
"Vaspis"	2.57877	48.32568
"Vaspis"	2.57594	48.32525
"Vaspis"	2.58045	48.32591
"Vaspis"	2.53755	48.30991
"Vaspis"	2.57587	48.32523
"Vaspis"	2.57921	48.32576
"Vaspis"	2.58179	48.3261
"Vaspis"	2.58107	48.32599
"Vaspis"	2.57908	48.32575
"Vaspis"	2.57927	48.32577
"Vaspis"	2.57908	48.32572
"Vaspis"	2.57386	48.32472
"Vaspis"	2.5803	48.32589
"Vaspis"	2.57832	48.32556
"Vaspis"	2.58075	48.32596
"Vaspis"	2.5901	48.32728
"Vaspis"	2.57754	48.32553
"Vaspis"	2.54228	48.31195
"Vaspis"	2.57859	48.32562
"Vaspis"	2.53933	48.55156
"Vaspis"	2.53669	48.30993
"Vaspis"	2.53439	48.30912
"Vaspis"	2.57552	48.32518
"Vaspis"	2.57922	48.32574
"Vaspis"	2.58031	48.32591
"Vaspis"	2.57939	48.32579
"Vaspis"	2.58438	48.32648
"Vaspis"	2.58188	48.32613
"Vaspis"	2.57996	48.32585
"Vaspis"	2.58011	48.32589
"Vaspis"	2.58829	48.32701
"Vaspis"	2.58045	48.32593
"Vaspis"	2.58136	48.32606
"Vaspis"	2.57614	48.32526
"Vaspis"	2.5857	48.32666
"Vaspis"	2.59123	48.32743
"Vaspis"	2.59913	48.32847
"Vaspis"	2.59587	48.32809
"Vaspis"	2.53535	48.30916
"Vaspis"	2.57456	48.32494
"Vaspis"	2.57498	48.32505
"Vaspis"	2.59237	48.32759
"Vaspis"	2.57917	48.32575
"Vaspis"	2.58325	48.32632
"Vaspis"	2.51421	48.301
"Vaspis"	2.58583	48.32667
"Vaspis"	2.58081	48.32598
"Vaspis"	2.58335	48.32635
"Vaspis"	2.5891	48.32713
"Vaspis"	2.58225	48.32617
"Vaspis"	2.85348	48.34254
"Vaspis"	2.7211	48.21853
"Vaspis"	2.71553	48.22226
"Vaspis"	2.58444	48.39691
"Vaspis"	2.72269	48.21845
"Vaspis"	2.78845	48.34587
"Vaspis"	2.78798	48.34567
"Vaspis"	2.77761	48.34288
"Vaspis"	2.74201	48.26062
"Vaspis"	2.77744	48.34238
"Vaspis"	2.72219	48.21861
"Vaspis"	2.72115	48.2185
"Vaspis"	2.57411	48.39672
"Vaspis"	2.73029	48.38978
"Vaspis"	2.74379	48.35288
"Vaspis"	2.73929	48.38528
"Vaspis"	2.57583	48.375
"Vaspis"	2.73217	48.38867
"Vaspis"	2.7415	48.35367
"Vaspis"	2.74433	48.35217
"Vaspis"	2.731	48.38783
"Vaspis"	2.67269	48.40328
"Vaspis"	2.63	48.45083
"Vaspis"	2.73183	48.38833
"Vaspis"	2.7025	48.38833
"Vaspis"	2.74433	48.35233
"Vaspis"	2.63	48.4505
"Vaspis"	2.78697	48.34537
"Vaspis"	2.74229	48.26073
"Vaspis"	2.71683	48.19899
"Vaspis"	2.83099	48.46476
"Vaspis"	2.78858	48.34536
"Vaspis"	2.73479	48.26377
"Vaspis"	2.77707	48.34303
"Vaspis"	2.78034	48.34145
"Vaspis"	2.77729	48.34275
"Vaspis"	2.5762	48.32529
"Vaspis"	2.71684	48.21703
"Vaspis"	2.58804	48.28996
"Vaspis"	2.78789	48.34592
"Vaspis"	2.78003	48.32679
"Vaspis"	2.74203	48.26062
"Vaspis"	2.79755	48.34513
"Vaspis"	2.67895	48.38874
"Vaspis"	2.78021	48.34148
"Vaspis"	2.78871	48.34547
"Vaspis"	2.78696	48.34544
"Vaspis"	2.57184	48.39439
"Vaspis"	2.78802	48.34567
"Vaspis"	2.75239	48.16633
"Vaspis"	2.52369	48.41116
"Vaspis"	2.7154	48.2222
"Vaspis"	2.72346	48.21736
"Vaspis"	2.68632	48.41581
"Vaspis"	2.46064	48.50158
"Vaspis"	2.77772	48.34272
"Vaspis"	2.66432	48.40447
"Vaspis"	2.78867	48.34607
"Vaspis"	2.71906	48.2188
"Vaspis"	2.74201	48.26064
"Vaspis"	2.77721	48.343
"Vaspis"	2.55449	48.37612
"Vaspis"	2.72513	48.41948
"Vaspis"	2.75196	48.16628
"Vaspis"	2.54044	48.55247
"Vaspis"	2.74201	48.26065
"Vaspis"	2.77168	48.32955
"Vaspis"	2.46247	48.50202
"Vaspis"	2.76144	48.1656
"Vaspis"	2.71978	48.21897
"Vaspis"	2.72062	48.21907
"Vaspis"	2.40748	48.34811
"Vaspis"	2.58282	48.39692
"Vaspis"	2.74201	48.26063
"Vaspis"	2.78511	48.30804
"Vaspis"	2.39746	48.3484
"Vaspis"	2.37014	48.51182
"Vaspis"	2.37109	48.5112
"Vaspis"	2.71911	48.21871
"Vaspis"	2.72096	48.21876
"Vaspis"	2.60993	48.53492
"Vaspis"	2.67519	48.46236
"Vaspis"	2.72183	48.21861
"Vaspis"	0.39988	43.47197
"Vaspis"	-1.32722	46.00422
"Vaspis"	2.05025	43.31011
"Vaspis"	2.04643	43.31319
"Vaspis"	2.17551	43.27037
"Vaspis"	2.17541	43.2704
"Vaspis"	2.04935	43.31039
"Vaspis"	2.04889	43.31091
"Vaspis"	2.05478	43.3109
"Vaspis"	1.61024	42.96532
"Vaspis"	2.0502	43.31013
"Vaspis"	1.7731	43.37702
"Vaspis"	2.05468	43.31088
"Vaspis"	1.91908	42.98449
"Vaspis"	2.04941	43.3104
"Vaspis"	2.17541	43.27038
"Vaspis"	2.14031	43.37187
"Vaspis"	1.96738	42.97845
"Vaspis"	0.47971	43.18478
"Vaspis"	1.77559	43.1447
"Vaspis"	2.15252	43.371
"Vaspis"	0.63501	48.18428
"Vaspis"	-0.80275	44.91932
"Vaspis"	-0.80461	44.91818
"Vaspis"	0.65719	43.35025
"Vaspis"	0.11394	42.8776
"Vaspis"	-0.0289	43.92489
"Vaspis"	2.11507	42.48486
"Vaspis"	0.25025	42.75395
"Vaspis"	-0.04272	43.1786
"Vaspis"	0.21342	43.1222
"Vaspis"	-0.02318	43.20805
"Vaspis"	2.77659	43.55177
"Vaspis"	1.86955	42.55381
"Vaspis"	0.51799	43.23605
"Vaspis"	1.93083	42.71959
"Vaspis"	3.59601	43.92128
"Vaspis"	0.37405	43.14362
"Vaspis"	1.67203	42.89588
"Vaspis"	0.33171	43.10722
"Vaspis"	1.49055	43.8645
"Vaspis"	1.55323	42.70811
"Vaspis"	1.59952	42.8167
"Vaspis"	0.49611	42.74191
"Vaspis"	1.87655	44.54193
"Vaspis"	3.61098	43.6481
"Vaspis"	1.85171	42.55037
"Vaspis"	0.01735	42.83218
"Vaspis"	-0.26049	42.91025
"Vaspis"	1.14784	42.81782
"Vaspis"	-0.20624	42.88122
"Vaspis"	0.19015	43.81028
"Vaspis"	3.51291	43.8687
"Vaspis"	3.75223	44.37851
"Vaspis"	2.62481	42.99932
"Vaspis"	2.84649	43.63373
"Vaspis"	2.95514	43.68559
"Vaspis"	3.93395	44.41941
"Vaspis"	4.40572	44.12748
"Vaspis"	3.51741	43.8435
"Vaspis"	2.93452	43.61008
"Vaspis"	3.4879	44.07622
"Vaspis"	3.55663	43.9109
"Vaspis"	3.74904	44.38086
"Vaspis"	2.0593	42.63386
"Vaspis"	2.3606	42.94395
"Vaspis"	3.53141	43.72339
"Vaspis"	3.09621	44.00597
"Vaspis"	3.46366	44.02286
"Vaspis"	3.38128	44.12698
"Vaspis"	3.75897	43.96658
"Vaspis"	3.60487	44.06069
"Vaspis"	2.23826	43.61562
"Vaspis"	3.75642	44.21956
"Vaspis"	4.39137	44.1796
"Vaspis"	3.69676	43.9209
"Vaspis"	3.93075	43.96292
"Vaspis"	2.15881	42.73717
"Vaspis"	3.72344	43.83449
"Vaspis"	3.28825	43.92929
"Vaspis"	3.28607	44.02005
"Vaspis"	2.66967	43.35977
"Vaspis"	3.4847	44.07694
"Vaspis"	3.45531	43.8912
"Vaspis"	3.40666	43.97032
"Vaspis"	3.62084	43.71377
"Vaspis"	3.57698	44.12157
"Vaspis"	3.50928	43.88747
"Vaspis"	2.88155	44.60583
"Vaspis"	3.58138	44.12096
"Vaspis"	3.48755	44.07599
"Vaspis"	1.5351	43.55928
"Vaspis"	1.96188	43.06531
"Vaspis"	2.67568	43.50439
"Vaspis"	3.46921	43.91308
"Vaspis"	2.32354	43.35307
"Vaspis"	1.77917	42.68183
"Vaspis"	3.60837	44.04985
